Classification_Value,Class
0.34916845,1
0.5294529,1
0.5013893,1
0.52559155,1
0.48963013,1
0.15722743,1
0.4636081,1
0.60420114,1
0.48874807,1
0.28153586,1
0.41984427,1
0.5389424,1
0.54530096,1
0.52086335,1
0.5389878,1
0.46720564,1
0.5520036,1
0.5819993,1
0.6724483,1
0.3765966,1
0.7182908,1
0.3680592,1
0.46134478,1
0.8267473,1
0.5811283,1
0.32749248,1
0.7745907,1
0.55161285,1
0.99965644,1
0.5010864,1
0.6127239,1
0.43967807,1
0.544707,1
0.60062605,1
0.7602808,1
0.47092813,1
0.99964035,1
0.55561197,1
0.5393246,1
0.5145008,1
0.48375914,1
0.998985,1
0.5001673,1
0.49043402,1
0.45195,1
0.46192327,1
0.9080545,1
0.49143755,1
0.97246563,1
0.8503432,1
0.99998415,1
0.50083107,1
0.34757915,1
0.46249568,1
0.5304829,1
0.47632694,1
0.47623608,1
0.4383309,1
0.43897873,1
0.37624568,1
0.23836356,1
0.5704288,1
0.4261718,1
0.7096153,1
0.6521001,1
0.37532586,1
0.095064074,1
0.5922216,1
0.53962743,1
0.43494794,1
0.28803724,1
0.70607895,1
0.53700733,1
0.77955717,1
0.99034005,1
0.34565356,1
0.7340816,1
0.59815407,1
0.46047708,1
0.4450007,1
0.4433789,1
0.9734601,1
0.9512315,1
0.37010098,1
0.8820651,1
0.84470516,1
0.3486824,1
0.5119788,1
0.3046448,1
0.82391536,1
0.41892937,1
0.49192014,1
0.5269582,1
0.40638426,1
0.40530118,1
0.65525734,1
0.75175846,1
0.57713646,1
0.5794338,1
0.47966763,1
0.1409726,1
0.7284797,1
0.50478005,1
0.53835994,1
0.8185358,1
0.6184206,1
0.30396518,1
0.6592591,1
0.6956867,1
0.58067286,1
0.4682163,1
0.75233626,1
0.1529518,1
0.47552687,1
0.95192146,1
0.65005517,1
0.48482203,1
0.54106885,1
0.67771006,1
0.6013009,1
0.5227392,1
0.48798934,1
0.38218573,1
0.30764005,1
0.6516964,1
0.49583918,1
0.43192282,1
0.31201372,1
0.91370255,1
0.73096216,1
0.641298,1
0.2504779,1
0.5541402,1
0.4711276,1
0.6460841,1
0.46684277,1
0.43574554,1
0.5281578,1
0.5889705,1
0.62145245,1
0.5854301,1
0.4596638,1
0.7255093,1
0.38072774,1
0.99999964,1
0.46585622,1
0.55866975,1
0.48181686,1
0.9997477,1
0.5993538,1
0.99988246,1
0.47648445,1
0.5850137,1
0.38711113,1
0.50692487,1
0.4769605,1
0.55399555,1
0.3777815,1
0.5753835,1
0.305395,1
0.50226474,1
0.24303496,1
0.6008064,1
0.57480145,1
0.43193206,1
0.99996793,1
0.601785,1
0.66910976,1
0.17910005,1
0.77226573,1
0.46903172,1
0.4910965,1
0.49488702,1
0.47216642,1
0.32567555,1
0.81687725,1
0.38053375,1
0.6174976,1
0.47275132,1
0.5249703,1
0.539561,1
0.6359427,1
0.40830693,1
0.21648455,1
0.40955544,1
0.6115392,1
0.75577945,1
0.5631454,1
0.46558267,1
0.72383076,1
0.5807546,1
0.5822383,1
0.43973756,1
0.2774526,1
0.61715937,1
0.51739097,1
0.48432568,1
0.24489254,1
0.5331065,1
0.49254373,1
0.26968193,1
0.5517287,1
0.6537322,1
0.9998357,1
0.60734105,1
0.54173,1
0.46004027,1
0.6149971,1
0.34675184,1
0.59433615,1
0.59329563,1
0.673557,1
0.50811595,1
0.6256755,1
0.6612589,1
0.51697314,1
0.3058202,1
0.5694446,1
0.40380648,1
0.7341763,1
0.9999913,1
0.51767933,1
0.7825592,1
0.3900217,1
0.4665236,1
0.65891576,1
0.4868084,1
0.6560665,1
0.40386924,1
0.6039636,1
0.40459046,1
0.6404298,1
0.8255222,1
0.653102,1
0.59576505,1
0.73650604,1
0.16305396,1
0.5067914,1
0.49421507,1
0.59943616,1
0.76683986,1
0.60015374,1
0.4753027,1
0.9544826,1
0.45321074,1
0.72120076,1
0.2565939,1
0.37567508,1
0.4266876,1
0.49909613,1
0.6413046,1
0.5885481,1
0.49234873,1
0.7050238,1
0.9988274,1
0.6600795,1
0.9933531,1
0.902233,1
0.48109835,1
0.38519064,1
0.4535457,1
0.36693013,1
0.7921918,1
0.5826229,1
0.5623999,1
0.67265326,1
0.5056389,1
0.983482,1
0.54628354,1
0.46185908,1
0.49231312,1
0.40385556,1
0.5059796,1
0.49907243,1
0.4960589,1
0.5960126,1
0.9999993,1
0.46384454,1
0.6328704,1
0.43772015,1
0.99989736,1
0.38809916,1
0.2828202,1
0.48857772,1
0.4786541,1
0.24671331,1
0.70719284,1
0.1890889,1
0.6990638,1
0.41420323,1
0.6058332,1
0.43270653,1
0.55050373,1
0.6906402,1
0.9873646,1
0.61972547,1
0.24870825,1
0.9999968,1
0.5240969,1
0.9237413,1
0.5449515,1
0.31473178,1
0.54529935,1
0.6361286,1
0.7028033,1
0.65705127,1
0.3738235,1
0.51355404,1
0.5607539,1
0.4844272,1
0.68190163,1
0.52966386,1
0.6091018,1
0.4731055,1
0.6344609,1
0.9959157,1
0.7991043,1
0.5300478,1
0.34247625,1
0.708425,1
0.7390378,1
0.41008586,1
0.5914329,1
0.5576897,1
0.5255061,1
0.18143116,1
0.7218516,1
0.65184146,1
0.99023294,1
0.43582192,1
0.9998778,1
0.9400877,1
0.5605585,1
0.23320714,1
0.47148696,1
0.43540207,1
0.5527189,1
0.9975701,1
0.38188255,1
0.6887373,1
0.5534192,1
0.74403733,1
0.37999773,1
0.9473903,1
0.39747092,1
0.26364353,1
0.41128176,1
0.5651138,1
0.34640077,1
0.38341472,1
0.99978036,1
0.5403044,1
0.51697534,1
0.41595155,1
0.65029234,1
0.7126745,1
0.6127954,1
0.29824394,1
0.40586674,1
0.71563447,1
0.65446985,1
0.5371144,1
0.41999793,1
0.6846963,1
0.22500198,1
0.483489,1
0.51711524,1
0.40798202,1
0.36140335,1
0.4843297,1
0.37073377,1
0.5006007,1
0.7363599,1
0.845613,1
0.5987718,1
0.5284091,1
0.27510613,1
0.71982646,1
0.9965024,1
0.47040784,1
0.7792154,1
0.70730776,1
0.49744028,1
0.3819881,1
0.83772373,1
0.6084154,1
0.62268937,1
0.61263096,1
0.42665833,1
0.15259549,1
0.51052547,1
0.36244062,1
0.3327888,1
0.9995821,1
0.56456167,1
0.3421163,1
0.89843285,1
0.24512164,1
0.5269612,1
0.9997708,1
0.40020183,1
0.7338165,1
0.5223952,1
0.5265602,1
0.69612646,1
0.54245645,1
0.55908316,1
0.5788049,1
0.65541404,1
0.46969247,1
0.51212054,1
0.371354,1
0.99998474,1
0.4515691,1
0.58897495,1
0.4526458,1
0.67336434,1
0.52978843,1
0.3309244,1
0.41005856,1
0.9402748,1
0.56098527,1
0.4063804,1
0.5405942,1
0.4015588,1
0.4028219,1
0.65412235,1
0.4011433,1
0.23242606,1
0.5395196,1
0.62368006,1
0.4895743,1
0.1295251,1
0.85987574,1
0.5282995,1
0.56555516,1
0.7663141,1
0.83076894,1
0.5692483,1
0.47075504,1
0.31094754,1
0.67455715,1
0.54864615,1
0.30476654,1
0.44664294,1
0.9999387,1
0.32058263,1
0.7107008,1
0.6159197,1
0.41005716,1
0.41033098,1
0.55768985,1
0.5682743,1
0.47988266,1
0.7346268,1
0.5504267,1
0.44773972,1
0.5166305,1
0.5680884,1
0.2972529,1
0.4277026,1
0.44141483,1
0.62520134,1
0.5091031,1
0.95900875,1
0.83216864,1
0.4972209,1
0.9813013,1
0.32439306,1
0.9995912,1
0.66323507,1
0.9256807,1
0.52148217,1
0.28537944,1
0.6232342,1
0.59949845,1
0.51248556,1
0.38493174,1
0.47066543,1
0.35855335,1
0.5645599,1
0.6142522,1
0.57865334,1
0.44050282,1
0.58241296,1
0.6373216,1
0.48844516,1
0.74696404,1
0.86012805,1
0.6262147,1
0.0032270858,1
0.5962774,1
0.8541413,1
0.48270586,1
0.49025247,1
0.999511,1
0.39715457,1
0.80779284,1
0.28883472,1
0.49893832,1
0.5686424,1
0.74530363,1
0.52830595,1
0.5426563,1
0.670033,1
0.49692625,1
0.4332948,1
0.63105476,1
0.61697525,1
0.5444971,1
0.57854307,1
0.55050915,1
0.14985676,1
0.60439897,1
0.6183218,1
0.52232724,1
0.53787327,1
0.60105133,1
0.52821034,1
0.4558507,1
0.6172335,1
0.49073637,1
0.4619296,1
0.48910213,1
0.69603634,1
0.9982185,1
0.6779308,1
0.6165443,1
0.77237487,1
0.4274363,1
0.68478954,1
0.59800845,1
0.5018498,1
0.5648705,1
0.5680482,1
0.4662641,1
0.27330664,1
0.3992993,1
0.46133238,1
0.44885796,1
0.35624227,1
0.29094902,1
0.59218127,1
0.47244814,1
0.6913629,1
0.5621424,1
0.61875665,1
0.5371914,1
0.42345944,1
0.6531979,1
0.5518811,1
0.33536682,1
0.3971074,1
0.99693847,1
0.4625124,1
0.6286986,1
0.34250006,1
0.699851,1
0.73671275,1
0.6511847,1
0.84242713,1
0.32867414,1
0.7032849,1
0.67926466,1
0.58309996,1
0.56954414,1
0.51726896,1
0.2803456,1
0.51528484,1
0.6160186,1
0.34510303,1
0.9947136,1
0.45751935,1
0.45016685,1
0.50297695,1
0.4710912,1
0.86919755,1
0.9988877,1
0.99983764,1
0.38685235,1
0.4931574,1
0.6045401,1
0.5379346,1
0.38851142,1
0.722297,1
0.3933822,1
0.9291851,1
0.3977092,1
0.75227535,1
0.5770413,1
0.4431684,1
0.39536497,1
0.398514,1
0.5083555,1
0.826617,1
0.797009,1
0.54746276,1
0.89149624,1
0.95377123,1
0.47189015,1
0.5216435,1
0.6041682,1
0.40014577,1
0.5915887,1
0.54060286,1
0.41596055,1
0.39629725,1
0.39695722,1
0.3327135,1
0.47552112,1
0.83643955,1
0.59198636,1
0.5564631,1
0.21926822,1
0.39767647,1
0.5156342,1
0.99386346,1
0.20516597,1
0.41931918,1
0.59837735,1
0.61154217,1
0.18089795,1
0.47617137,1
0.7025581,1
0.58709496,1
0.69601953,1
0.81114286,1
0.50735575,1
0.60754377,1
0.6678757,1
0.38237324,1
0.9993911,1
0.5111052,1
0.43385082,1
0.5392336,1
0.73116016,1
0.37628213,1
0.3308789,1
0.6315175,1
0.9752915,1
0.4263992,1
0.54352325,1
0.41864735,1
0.53440243,1
0.51475245,1
0.4004208,1
0.5912343,1
0.9993943,1
0.6509973,1
0.5595455,1
0.38624585,1
0.4149429,1
0.6615506,1
0.6497488,1
0.4988051,1
0.4864131,1
0.5703585,1
0.43438497,1
0.5247455,1
0.41546595,1
0.7502536,1
0.49134147,1
0.42200035,1
0.57251555,1
0.5111743,1
0.7992666,1
0.99914074,1
0.5621052,1
0.6729788,1
0.7538747,1
0.5157514,1
0.3715296,1
0.5399049,1
0.3551928,1
0.5924039,1
0.53907764,1
0.43014452,1
0.5061464,1
0.6774884,1
0.82116455,1
0.80270034,1
0.644276,1
0.36826038,1
0.44656807,1
0.45059133,1
0.58834684,1
0.6470704,1
0.6325867,1
0.9999236,1
0.42921785,1
0.6770928,1
0.59078646,1
0.8812658,1
0.41857058,1
0.5691747,1
0.71743214,1
0.44578886,1
0.095379725,1
0.4526045,1
0.5405279,1
0.8658051,1
0.35687855,1
0.2312861,1
0.6040233,1
0.34360278,1
0.424906,1
0.4139511,1
0.5124962,1
0.4779155,1
0.42368552,1
0.9990947,1
0.35142124,1
0.3873975,1
0.69690543,1
0.63489926,1
0.4872889,1
0.42469776,1
0.7714176,1
0.112766415,1
0.38711733,1
0.8211796,1
0.67615175,1
0.6286956,1
0.70512724,1
0.117181234,1
0.6571002,1
0.91031426,1
0.25474393,1
0.57895094,1
0.482257,1
0.37297747,1
0.48263225,1
0.51783526,1
0.60691667,1
0.41557387,1
0.097593,1
0.9994405,1
0.44187602,1
0.42532566,1
0.45534867,1
0.44051892,1
0.1975341,1
0.48013633,1
0.5255083,1
0.51266706,1
0.41073853,1
0.8839339,1
0.4933327,1
0.4389011,1
0.2543919,1
0.18099831,1
0.46284604,1
0.28526768,1
0.67563933,1
0.5058411,1
0.7044691,1
0.9161254,1
0.40345138,1
0.3402976,1
0.6447739,1
0.4804871,1
0.48516688,1
0.45427018,1
0.38860074,1
0.7664131,1
0.7712448,1
0.41434884,1
0.4109474,1
0.44211325,1
0.56061244,1
0.5545591,1
0.625771,1
0.47217807,1
0.59061164,1
0.4895602,1
0.2411111,1
0.4901222,1
0.556246,1
0.449949,1
0.99590427,1
0.06408709,1
0.6599322,1
0.58334917,1
0.9955853,1
0.63358194,1
0.41247252,1
0.3255429,1
0.7512048,1
0.49849245,1
0.99990463,1
0.413278,1
0.9986442,1
0.513739,1
0.38985854,1
0.70174634,1
0.67293364,1
0.57885325,1
0.9991571,1
0.32750735,1
0.48919716,1
0.64196914,1
0.56345457,1
0.7086704,1
0.5066963,1
0.48562363,1
0.27161837,1
0.3368574,1
0.77553505,1
0.59549737,1
0.52858555,1
0.46493417,1
0.5441252,1
0.663989,1
0.6738041,1
0.39487377,1
0.45871514,1
0.50241196,1
0.6720809,1
0.4968543,1
0.6861174,1
0.3236998,1
0.4109492,1
0.34963024,1
0.19479968,1
0.57772565,1
0.32366946,1
0.44191435,1
0.47422138,1
0.9755844,1
0.455641,1
0.5155359,1
0.4280506,1
0.47789797,1
0.50622475,1
0.38141134,1
0.30565554,1
0.9959229,1
0.59900755,1
0.81864405,1
0.57140684,1
0.47950664,1
0.9999864,1
0.38936365,1
0.99709415,1
0.3980535,1
0.58276737,1
0.6153402,1
0.5126724,1
0.32853243,1
0.52723986,1
0.35046786,1
0.64993984,1
0.49346983,1
0.3845141,1
0.3114226,1
0.49223477,1
0.21671729,1
0.35933217,1
0.9007108,1
0.54137284,1
0.36613452,1
0.6054572,1
0.5692901,1
0.63528055,1
0.530508,1
0.4503173,1
0.52464044,1
0.54512024,1
0.45103112,1
0.86451584,1
0.9956108,1
0.62372935,1
0.5498366,1
0.31170812,1
0.4810756,1
0.14213622,1
0.42484233,1
0.30655083,1
0.6388903,1
0.5202227,1
0.9997708,1
0.40075344,1
0.5496843,1
0.87595516,1
0.24869625,1
0.37062705,1
0.43791127,1
0.9999093,1
0.48842832,1
0.45473325,1
0.9997172,1
0.46274766,1
0.56302994,1
0.5715758,1
0.5904859,1
0.66896564,1
0.63110423,1
0.99745005,1
0.43116152,1
0.5159903,1
0.75435126,1
0.43614703,1
0.37617427,1
0.6047798,1
0.4879508,1
0.4679532,1
0.49185356,1
0.50308275,1
0.46360746,1
0.59092,1
0.78669006,1
0.797508,1
0.5339065,1
0.37022817,1
0.22822003,1
0.73332167,1
0.36890015,1
0.405208,1
0.61282533,1
0.6807735,1
0.65482455,1
0.22261162,1
0.5825061,1
0.48349828,1
0.52394295,1
0.51573145,1
0.48885578,1
0.34278488,1
0.61818975,1
0.4984123,1
0.38430437,1
0.6796111,1
0.54886514,1
0.45135102,1
0.44326663,1
0.51788026,1
0.5253115,1
0.28963923,1
0.54393816,1
0.66814727,1
0.5079379,1
0.99103594,1
0.49742565,1
0.22585386,1
0.7482047,1
0.6703406,1
0.4172091,1
0.18950264,1
0.99999905,1
0.60987806,1
0.23392776,1
0.47060576,1
0.4808689,1
0.6336645,1
0.51078117,1
0.49076322,1
0.5154164,1
0.56313497,1
0.37110734,1
0.36366472,1
0.6867013,1
0.38758695,1
0.4863489,1
0.27528045,1
0.4826067,1
0.46923873,1
0.46128237,1
0.488352,1
0.5443616,1
0.40959167,1
0.5223826,1
0.61156666,1
0.425308,1
0.11154111,1
0.9997801,1
0.53501505,1
0.39438933,1
0.9998147,1
0.6417001,1
0.3099284,1
0.73003197,1
0.58211327,1
0.514712,1
0.46106118,1
0.991398,1
0.4610402,1
0.35627338,1
0.320657,1
0.23634481,1
0.5178723,1
0.54167867,1
0.39171445,1
0.99999964,1
0.45226532,1
0.58619297,1
0.5471009,1
0.56913054,1
0.6748844,1
0.4849439,1
0.60508895,1
0.9999013,1
0.27882212,1
0.23271617,1
0.15769456,1
0.54344636,1
0.32945108,1
0.44324955,1
0.1151492,1
0.1322719,1
0.41717598,1
0.5021946,1
0.7305208,1
0.5711749,1
0.62821716,1
0.8742274,1
0.36609614,1
0.60018575,1
0.69962716,1
0.39010584,1
0.99993896,1
0.33200338,1
0.4111611,1
0.534788,1
0.8923684,1
0.41984078,1
0.5869515,1
0.47041923,1
0.5861169,1
0.4921124,1
0.50810444,1
0.53621876,1
0.45464393,1
0.6241285,1
0.52681893,1
0.93964505,1
0.5975441,1
0.36585873,1
0.35802242,1
0.5092402,1
0.5212413,1
0.7307595,1
0.99892765,1
0.5705255,1
0.4211081,1
0.52521867,1
0.45004183,1
0.62799144,1
0.57543,1
0.9969452,1
0.99991274,1
0.5205688,1
0.560107,1
0.22705725,1
0.5778288,1
0.5287101,1
0.19232327,1
0.5917353,1
0.7574628,1
0.41248733,1
0.26795062,1
0.9999676,1
0.54049045,1
0.99799794,1
0.68392444,1
0.74984324,1
0.599657,1
0.56269604,1
0.5061112,1
0.47418132,1
0.5828226,1
0.54405546,1
0.5065612,1
0.35954267,1
0.61438155,1
0.63879,1
0.47953886,1
0.38960028,1
0.37528187,1
0.49205086,1
0.62207854,1
0.4038099,1
0.46381468,1
0.6818451,1
0.44201413,1
0.37802336,1
0.6088611,1
0.562824,1
0.5826768,1
0.9315018,1
0.6585449,1
0.5308829,1
0.44534066,1
0.4008056,1
0.4939921,1
0.7085691,1
0.44136316,1
0.86528426,1
0.53237206,1
0.5540614,1
0.54280055,1
0.7498684,1
0.2499182,1
0.22917074,1
0.14653625,1
0.99906594,1
0.56442285,1
0.46568772,1
0.36651334,1
0.48770314,1
0.26342052,1
0.5492845,1
0.8120421,1
0.69441324,1
0.38386232,1
0.55722314,1
0.5569078,1
0.90631187,1
0.49397492,1
0.59780025,1
0.39792517,1
0.5878801,1
0.4993363,1
0.5182722,1
0.99989367,1
0.6113996,1
0.5226088,1
0.33138385,1
0.47435808,1
0.414388,1
0.533301,1
0.48622712,1
0.9544318,1
0.96872485,1
0.45123023,1
0.62011164,1
0.5076992,1
0.15069304,1
0.58971703,1
0.5927444,1
0.5777332,1
0.7170239,1
0.9980477,1
0.5466454,1
0.4955491,1
0.5923469,1
0.81768775,1
0.76826644,1
0.49477234,1
0.66383773,1
0.9665287,1
0.49297312,1
0.6660167,1
0.35004658,1
0.50551444,1
0.51812184,1
0.39542374,1
0.08128357,1
0.74693495,1
0.9953157,1
0.57739925,1
0.4402644,1
0.49263415,1
0.34740815,1
0.25866872,1
0.43643886,1
0.54873925,1
0.6952628,1
0.3317788,1
0.7067825,1
0.5355807,1
0.34266043,1
0.35711363,1
0.5198148,1
0.20888108,1
0.024859782,1
0.4079186,1
0.32564244,1
0.6383118,1
0.2980341,1
0.45680237,1
0.71358377,1
0.7983951,1
0.62074,1
0.4577495,1
0.5918332,1
0.56764793,1
0.4719295,1
0.4921485,1
0.38215584,1
0.7096909,1
